,infected_hawks,infected_doves,total_infected
33003,0,193,193
33004,0,193,193
33005,0,193,193
33006,0,193,193
33007,0,193,193
33008,0,193,193
33009,0,193,193
33010,0,193,193
33011,0,193,193
33012,0,193,193
33013,0,193,193
33014,0,193,193
33015,0,193,193
33016,0,193,193
33017,0,193,193
33018,0,193,193
33019,0,193,193
33020,0,193,193
33021,0,193,193
33022,0,193,193
33023,0,193,193
33024,0,193,193
33025,0,193,193
33026,0,193,193
33027,0,193,193
33028,0,193,193
33029,0,193,193
33030,0,193,193
33031,0,193,193
33032,0,193,193
33033,0,193,193
33034,0,193,193
33035,0,193,193
33036,0,193,193
33037,0,193,193
33038,0,193,193
33039,0,193,193
33040,0,193,193
33041,0,193,193
33042,0,193,193
33043,0,193,193
33044,0,193,193
33045,0,193,193
33046,0,193,193
33047,0,193,193
33048,0,193,193
33049,0,193,193
33050,0,193,193
33051,0,193,193
33052,0,193,193
33053,0,193,193
33054,0,193,193
33055,0,193,193
33056,0,193,193
33057,0,193,193
33058,0,193,193
33059,0,193,193
33060,0,193,193
33061,0,193,193
33062,0,193,193
33063,0,193,193
33064,0,193,193
33065,0,193,193
33066,0,193,193
33067,0,193,193
33068,0,193,193
33069,0,193,193
33070,0,193,193
33071,0,193,193
33072,0,193,193
33073,0,193,193
33074,0,193,193
33075,0,193,193
33076,0,193,193
33077,0,193,193
33078,0,193,193
33079,0,193,193
33080,0,193,193
33081,0,193,193
33082,0,193,193
33083,0,193,193
33084,0,193,193
33085,0,193,193
33086,0,193,193
33087,0,193,193
33088,0,193,193
33089,0,193,193
33090,0,193,193
33091,0,193,193
33092,0,193,193
33093,0,193,193
33094,0,193,193
33095,0,193,193
33096,0,193,193
33097,0,193,193
33098,0,193,193
33099,0,193,193
33100,0,193,193
33101,0,193,193
33102,0,193,193
33103,0,193,193
33104,0,193,193
33105,0,193,193
33106,0,193,193
33107,0,193,193
33108,0,193,193
33109,0,193,193
33110,0,193,193
33111,0,193,193
33112,0,193,193
33113,0,193,193
33114,0,193,193
33115,0,193,193
33116,0,193,193
33117,0,193,193
33118,0,193,193
33119,0,193,193
33120,0,193,193
33121,0,193,193
33122,0,193,193
33123,0,193,193
33124,0,193,193
33125,0,193,193
33126,0,193,193
33127,0,193,193
33128,0,193,193
33129,0,193,193
33130,0,193,193
33131,0,193,193
33132,0,193,193
33133,0,193,193
33134,0,193,193
33135,0,193,193
33136,0,193,193
33137,0,193,193
33138,0,193,193
33139,0,193,193
33140,0,193,193
33141,0,193,193
33142,0,193,193
33143,0,193,193
33144,0,193,193
33145,0,193,193
33146,0,193,193
33147,0,193,193
33148,0,193,193
33149,0,193,193
33150,0,193,193
33151,0,193,193
33152,0,193,193
33153,0,193,193
33154,0,193,193
33155,0,193,193
33156,0,193,193
33157,0,193,193
33158,0,193,193
33159,0,193,193
33160,0,193,193
33161,0,193,193
33162,0,193,193
33163,0,193,193
33164,0,193,193
33165,0,193,193
33166,0,193,193
33167,0,193,193
33168,0,193,193
33169,0,193,193
33170,0,193,193
33171,0,193,193
33172,0,193,193
33173,0,193,193
33174,0,193,193
33175,0,194,194
33176,0,194,194
33177,0,194,194
33178,0,194,194
33179,0,194,194
33180,0,194,194
33181,0,194,194
33182,0,194,194
33183,0,194,194
33184,0,194,194
33185,0,194,194
33186,0,194,194
33187,0,194,194
33188,0,194,194
33189,0,194,194
33190,0,194,194
33191,0,194,194
33192,0,194,194
33193,0,194,194
33194,0,194,194
33195,0,194,194
33196,0,194,194
33197,0,194,194
33198,0,194,194
33199,0,194,194
33200,0,194,194
33201,0,194,194
33202,0,194,194
33203,0,194,194
33204,0,194,194
33205,0,194,194
33206,0,194,194
33207,0,194,194
33208,0,194,194
33209,0,194,194
33210,0,194,194
33211,0,194,194
33212,0,194,194
33213,0,194,194
33214,0,194,194
33215,0,194,194
33216,0,194,194
33217,0,194,194
33218,0,194,194
33219,0,194,194
33220,0,194,194
33221,0,194,194
33222,0,194,194
33223,0,194,194
33224,0,194,194
33225,0,194,194
33226,0,194,194
33227,0,194,194
33228,0,194,194
33229,0,194,194
33230,0,194,194
33231,0,194,194
33232,0,194,194
33233,0,194,194
33234,0,194,194
33235,0,194,194
33236,0,194,194
33237,0,194,194
33238,0,194,194
33239,0,194,194
33240,0,194,194
33241,0,194,194
33242,0,194,194
33243,0,194,194
33244,0,194,194
33245,0,194,194
33246,0,194,194
33247,0,194,194
33248,0,194,194
33249,0,194,194
33250,0,194,194
33251,0,194,194
33252,0,194,194
33253,0,194,194
33254,0,194,194
33255,0,194,194
33256,0,194,194
33257,0,194,194
33258,0,194,194
33259,0,194,194
33260,0,194,194
33261,0,194,194
33262,0,194,194
33263,0,194,194
33264,0,194,194
33265,0,194,194
33266,0,194,194
33267,0,194,194
33268,0,194,194
33269,0,194,194
33270,0,194,194
33271,0,194,194
33272,0,194,194
33273,0,194,194
33274,0,194,194
33275,0,194,194
33276,0,194,194
33277,0,194,194
33278,0,194,194
33279,0,194,194
33280,0,194,194
33281,0,194,194
33282,0,194,194
33283,0,194,194
33284,0,194,194
33285,0,194,194
33286,0,194,194
33287,0,194,194
33288,0,194,194
33289,0,194,194
33290,0,194,194
33291,0,194,194
33292,0,194,194
33293,0,194,194
33294,0,194,194
33295,0,194,194
33296,0,194,194
33297,0,194,194
33298,0,194,194
33299,0,194,194
33300,0,194,194
33301,0,194,194
33302,0,194,194
33303,0,194,194
33304,0,194,194
33305,0,194,194
33306,0,194,194
33307,0,194,194
33308,0,194,194
33309,0,194,194
33310,0,194,194
33311,0,194,194
33312,0,194,194
33313,0,194,194
33314,0,194,194
33315,0,194,194
33316,0,194,194
33317,0,194,194
33318,0,194,194
33319,0,194,194
33320,0,194,194
33321,0,194,194
33322,0,194,194
33323,0,194,194
33324,0,194,194
33325,0,194,194
33326,0,194,194
33327,0,194,194
33328,0,194,194
33329,0,194,194
33330,0,194,194
33331,0,194,194
33332,0,194,194
33333,0,194,194
33334,0,194,194
33335,0,194,194
33336,0,194,194
33337,0,194,194
33338,0,194,194
33339,0,194,194
33340,0,194,194
33341,0,194,194
33342,0,194,194
33343,0,194,194
33344,0,194,194
33345,0,194,194
33346,0,194,194
33347,0,194,194
33348,0,194,194
33349,0,194,194
33350,0,194,194
33351,0,194,194
33352,0,194,194
33353,0,194,194
33354,0,194,194
33355,0,194,194
33356,0,194,194
33357,0,194,194
33358,0,194,194
33359,0,194,194
33360,0,194,194
33361,0,194,194
33362,0,194,194
33363,0,194,194
33364,0,194,194
33365,0,194,194
33366,0,194,194
33367,0,194,194
33368,0,194,194
33369,0,194,194
33370,0,194,194
33371,0,194,194
33372,0,194,194
33373,0,194,194
33374,0,194,194
33375,0,194,194
33376,0,194,194
33377,0,194,194
33378,0,194,194
33379,0,194,194
33380,0,194,194
33381,0,194,194
33382,0,194,194
33383,0,194,194
33384,0,194,194
33385,0,194,194
33386,0,194,194
33387,0,194,194
33388,0,194,194
33389,0,194,194
33390,0,194,194
33391,0,194,194
33392,0,194,194
33393,0,194,194
33394,0,194,194
33395,0,194,194
33396,0,194,194
33397,0,194,194
33398,0,194,194
33399,0,194,194
33400,0,194,194
33401,0,194,194
33402,0,194,194
33403,0,194,194
33404,0,194,194
33405,0,194,194
33406,0,194,194
33407,0,194,194
33408,0,194,194
33409,0,194,194
33410,0,194,194
33411,0,194,194
33412,0,194,194
33413,0,194,194
33414,0,194,194
33415,0,194,194
33416,0,194,194
33417,0,194,194
33418,0,194,194
33419,0,194,194
33420,0,194,194
33421,0,194,194
33422,0,194,194
33423,0,194,194
33424,0,194,194
33425,0,194,194
33426,0,194,194
33427,0,194,194
33428,0,194,194
33429,0,194,194
33430,0,194,194
33431,0,194,194
33432,0,194,194
33433,0,194,194
33434,0,194,194
33435,0,194,194
33436,0,194,194
33437,0,194,194
33438,0,194,194
33439,0,194,194
33440,0,194,194
33441,0,194,194
33442,0,194,194
33443,0,194,194
33444,0,194,194
33445,0,194,194
33446,0,194,194
33447,0,194,194
33448,0,194,194
33449,0,194,194
33450,0,194,194
33451,0,194,194
33452,0,194,194
33453,0,194,194
33454,0,194,194
33455,0,194,194
33456,0,194,194
33457,0,194,194
33458,0,194,194
33459,0,194,194
33460,0,194,194
33461,0,194,194
33462,0,194,194
33463,0,194,194
33464,0,194,194
33465,0,194,194
33466,0,194,194
33467,0,194,194
33468,0,194,194
33469,0,194,194
33470,0,194,194
33471,0,194,194
33472,0,194,194
33473,0,194,194
33474,0,194,194
33475,0,194,194
33476,0,194,194
33477,0,194,194
33478,0,194,194
33479,0,194,194
33480,0,194,194
33481,0,194,194
33482,0,194,194
33483,0,194,194
33484,0,194,194
33485,0,194,194
33486,0,194,194
33487,0,194,194
33488,0,194,194
33489,0,194,194
33490,0,194,194
33491,0,194,194
33492,0,194,194
33493,0,194,194
33494,0,194,194
33495,0,194,194
33496,0,194,194
33497,0,194,194
33498,0,194,194
33499,0,194,194
33500,0,194,194
33501,0,194,194
33502,0,194,194
33503,0,194,194
33504,0,194,194
33505,0,194,194
33506,0,194,194
33507,0,194,194
33508,0,194,194
33509,0,194,194
33510,0,194,194
33511,0,194,194
33512,0,194,194
33513,0,194,194
33514,0,194,194
33515,0,194,194
33516,0,194,194
33517,0,194,194
33518,0,194,194
33519,0,194,194
33520,0,194,194
33521,0,194,194
33522,0,194,194
33523,0,194,194
33524,0,194,194
33525,0,194,194
33526,0,194,194
33527,0,194,194
33528,0,194,194
33529,0,194,194
33530,0,194,194
33531,0,194,194
33532,0,194,194
33533,0,194,194
33534,0,194,194
33535,0,194,194
33536,0,194,194
33537,0,194,194
33538,0,194,194
33539,0,194,194
33540,0,194,194
33541,0,194,194
33542,0,194,194
33543,0,194,194
33544,0,194,194
33545,0,194,194
33546,0,194,194
33547,0,194,194
33548,0,194,194
33549,0,194,194
33550,0,194,194
33551,0,194,194
33552,0,194,194
33553,0,194,194
33554,0,194,194
33555,0,194,194
33556,0,194,194
33557,0,194,194
33558,0,194,194
33559,0,194,194
33560,0,194,194
33561,0,194,194
33562,0,194,194
33563,0,194,194
33564,0,194,194
33565,0,194,194
33566,0,194,194
33567,0,194,194
33568,0,194,194
33569,0,194,194
33570,0,194,194
33571,0,194,194
33572,0,194,194
33573,0,194,194
33574,0,194,194
33575,0,194,194
33576,0,194,194
33577,0,194,194
33578,0,194,194
33579,0,194,194
33580,0,194,194
33581,0,194,194
33582,0,194,194
33583,0,194,194
33584,0,194,194
33585,0,194,194
33586,0,194,194
33587,0,194,194
33588,0,194,194
33589,0,194,194
33590,0,194,194
33591,0,194,194
33592,0,194,194
33593,0,194,194
33594,0,194,194
33595,0,194,194
33596,0,194,194
33597,0,194,194
33598,0,194,194
33599,0,194,194
33600,0,194,194
33601,0,194,194
33602,0,194,194
33603,0,194,194
33604,0,194,194
33605,0,194,194
33606,0,194,194
33607,0,194,194
33608,0,194,194
33609,0,194,194
33610,0,194,194
33611,0,194,194
33612,0,194,194
33613,0,194,194
33614,0,194,194
33615,0,194,194
33616,0,194,194
33617,0,194,194
33618,0,194,194
33619,0,194,194
33620,0,194,194
33621,0,194,194
33622,0,194,194
33623,0,194,194
33624,0,194,194
33625,0,194,194
33626,0,194,194
33627,0,194,194
33628,0,194,194
33629,0,194,194
33630,0,194,194
33631,0,194,194
33632,0,194,194
33633,0,194,194
33634,0,194,194
33635,0,194,194
33636,0,194,194
33637,0,194,194
33638,0,194,194
33639,0,194,194
33640,0,194,194
33641,0,194,194
33642,0,194,194
33643,0,194,194
33644,0,194,194
33645,0,194,194
33646,0,194,194
33647,0,194,194
33648,0,194,194
33649,0,194,194
33650,0,194,194
33651,0,194,194
33652,0,194,194
33653,0,194,194
33654,0,194,194
33655,0,194,194
33656,0,194,194
33657,0,194,194
33658,0,194,194
33659,0,194,194
33660,0,194,194
33661,0,194,194
33662,0,194,194
33663,0,194,194
33664,0,194,194
33665,0,194,194
33666,0,194,194
33667,0,194,194
33668,0,194,194
33669,0,194,194
33670,0,194,194
33671,0,194,194
33672,0,194,194
33673,0,194,194
33674,0,194,194
33675,0,194,194
33676,0,194,194
33677,0,194,194
33678,0,194,194
33679,0,194,194
33680,0,194,194
33681,0,194,194
33682,0,194,194
33683,0,194,194
33684,0,194,194
33685,0,194,194
33686,0,194,194
33687,0,194,194
33688,0,194,194
33689,0,194,194
33690,0,194,194
33691,0,194,194
33692,0,194,194
33693,0,194,194
33694,0,194,194
33695,0,194,194
33696,0,194,194
33697,0,194,194
33698,0,194,194
33699,0,194,194
33700,0,194,194
33701,0,194,194
33702,0,194,194
33703,0,194,194
33704,0,194,194
33705,0,194,194
33706,0,194,194
33707,0,194,194
33708,0,194,194
33709,0,194,194
33710,0,194,194
33711,0,194,194
33712,0,194,194
33713,0,194,194
33714,0,194,194
33715,0,194,194
33716,0,194,194
33717,0,194,194
33718,0,194,194
33719,0,194,194
33720,0,194,194
33721,0,194,194
33722,0,194,194
33723,0,194,194
33724,0,194,194
33725,0,194,194
33726,0,194,194
33727,0,194,194
33728,0,194,194
33729,0,194,194
33730,0,194,194
33731,0,194,194
33732,0,194,194
33733,0,194,194
33734,0,194,194
33735,0,194,194
33736,0,194,194
33737,0,194,194
33738,0,194,194
33739,0,194,194
33740,0,194,194
33741,0,194,194
33742,0,194,194
33743,0,194,194
33744,0,194,194
33745,0,194,194
33746,0,194,194
33747,0,194,194
33748,0,194,194
33749,0,194,194
33750,0,194,194
33751,0,194,194
33752,0,194,194
33753,0,194,194
33754,0,194,194
33755,0,194,194
33756,0,194,194
33757,0,194,194
33758,0,194,194
33759,0,194,194
33760,0,194,194
33761,0,194,194
33762,0,194,194
33763,0,194,194
33764,0,194,194
33765,0,194,194
33766,0,194,194
33767,0,194,194
33768,0,194,194
33769,0,194,194
33770,0,194,194
33771,0,194,194
33772,0,194,194
33773,0,194,194
33774,0,194,194
33775,0,194,194
33776,0,194,194
33777,0,194,194
33778,0,194,194
33779,0,194,194
33780,0,194,194
33781,0,194,194
33782,0,194,194
33783,0,194,194
33784,0,194,194
33785,0,194,194
33786,0,194,194
33787,0,194,194
33788,0,194,194
33789,0,194,194
33790,0,194,194
33791,0,194,194
33792,0,194,194
33793,0,194,194
33794,0,194,194
33795,0,194,194
33796,0,194,194
33797,0,194,194
33798,0,194,194
33799,0,194,194
33800,0,194,194
33801,0,194,194
33802,0,194,194
33803,0,194,194
33804,0,194,194
33805,0,194,194
33806,0,194,194
33807,0,194,194
33808,0,194,194
33809,0,194,194
33810,0,194,194
33811,0,194,194
33812,0,194,194
33813,0,194,194
33814,0,194,194
33815,0,194,194
33816,0,194,194
33817,0,194,194
33818,0,194,194
33819,0,194,194
33820,0,194,194
33821,0,194,194
33822,0,194,194
33823,0,194,194
33824,0,194,194
33825,0,194,194
33826,0,194,194
33827,0,194,194
33828,0,194,194
33829,0,194,194
33830,0,194,194
33831,0,194,194
33832,0,194,194
33833,0,194,194
33834,0,194,194
33835,0,194,194
33836,0,194,194
33837,0,194,194
33838,0,194,194
33839,0,194,194
33840,0,194,194
33841,0,194,194
33842,0,194,194
33843,0,194,194
33844,0,194,194
33845,0,194,194
33846,0,194,194
33847,0,194,194
33848,0,194,194
33849,0,194,194
33850,0,195,195
33851,0,195,195
33852,0,195,195
33853,0,195,195
33854,0,195,195
33855,0,195,195
33856,0,195,195
33857,0,195,195
33858,0,195,195
33859,0,195,195
33860,0,195,195
33861,0,195,195
33862,0,195,195
33863,0,195,195
33864,0,195,195
33865,0,195,195
33866,0,195,195
33867,0,195,195
33868,0,195,195
33869,0,195,195
33870,0,195,195
33871,0,195,195
33872,0,195,195
33873,0,195,195
33874,0,195,195
33875,0,195,195
33876,0,195,195
33877,0,195,195
33878,0,195,195
33879,0,195,195
33880,0,195,195
33881,0,195,195
33882,0,195,195
33883,0,195,195
33884,0,195,195
33885,0,195,195
33886,0,195,195
33887,0,195,195
33888,0,195,195
33889,0,195,195
33890,0,195,195
33891,0,195,195
33892,0,195,195
33893,0,195,195
33894,0,195,195
33895,0,195,195
33896,0,195,195
33897,0,195,195
33898,0,195,195
33899,0,195,195
33900,0,195,195
33901,0,195,195
33902,0,195,195
33903,0,195,195
33904,0,195,195
33905,0,195,195
33906,0,195,195
33907,0,195,195
33908,0,195,195
33909,0,195,195
33910,0,195,195
33911,0,195,195
33912,0,195,195
33913,0,195,195
33914,0,195,195
33915,0,195,195
33916,0,195,195
33917,0,195,195
33918,0,195,195
33919,0,195,195
33920,0,195,195
33921,0,195,195
33922,0,195,195
33923,0,195,195
33924,0,195,195
33925,0,195,195
33926,0,195,195
33927,0,195,195
33928,0,195,195
33929,0,195,195
33930,0,195,195
33931,0,195,195
33932,0,195,195
33933,0,195,195
33934,0,195,195
33935,0,195,195
33936,0,195,195
33937,0,195,195
33938,0,195,195
33939,0,195,195
33940,0,195,195
33941,0,195,195
33942,0,195,195
33943,0,195,195
33944,0,195,195
33945,0,195,195
33946,0,195,195
33947,0,195,195
33948,0,195,195
33949,0,195,195
33950,0,195,195
33951,0,195,195
33952,0,195,195
33953,0,195,195
33954,0,195,195
33955,0,195,195
33956,0,195,195
33957,0,195,195
33958,0,195,195
33959,0,195,195
33960,0,195,195
33961,0,195,195
33962,0,195,195
33963,0,195,195
33964,0,195,195
33965,0,195,195
33966,0,195,195
33967,0,195,195
33968,0,195,195
33969,0,195,195
33970,0,195,195
33971,0,195,195
33972,0,195,195
33973,0,195,195
33974,0,195,195
33975,0,195,195
33976,0,195,195
33977,0,195,195
33978,0,195,195
33979,0,195,195
33980,0,195,195
33981,0,195,195
33982,0,195,195
33983,0,195,195
33984,0,195,195
33985,0,195,195
33986,0,195,195
33987,0,195,195
33988,0,195,195
33989,0,195,195
33990,0,195,195
33991,0,195,195
33992,0,195,195
33993,0,195,195
33994,0,195,195
33995,0,195,195
33996,0,195,195
33997,0,195,195
33998,0,195,195
33999,0,195,195
34000,0,195,195
34001,0,195,195
34002,0,195,195
34003,0,195,195
34004,0,195,195
34005,0,195,195
34006,0,195,195
34007,0,195,195
34008,0,195,195
34009,0,195,195
34010,0,195,195
34011,0,195,195
34012,0,195,195
34013,0,195,195
34014,0,195,195
34015,0,195,195
34016,0,195,195
34017,0,195,195
34018,0,195,195
34019,0,195,195
34020,0,195,195
34021,0,195,195
34022,0,195,195
34023,0,195,195
34024,0,195,195
34025,0,195,195
34026,0,195,195
34027,0,195,195
34028,0,195,195
34029,0,195,195
34030,0,195,195
34031,0,195,195
34032,0,195,195
34033,0,195,195
34034,0,195,195
34035,0,195,195
34036,0,195,195
34037,0,195,195
34038,0,195,195
34039,0,195,195
34040,0,195,195
34041,0,195,195
34042,0,195,195
34043,0,195,195
34044,0,195,195
34045,0,195,195
34046,0,195,195
34047,0,195,195
34048,0,195,195
34049,0,195,195
34050,0,195,195
34051,0,195,195
34052,0,195,195
34053,0,195,195
34054,0,195,195
34055,0,195,195
34056,0,195,195
34057,0,195,195
34058,0,195,195
34059,0,195,195
34060,0,195,195
34061,0,195,195
34062,0,195,195
34063,0,195,195
34064,0,195,195
34065,0,195,195
34066,0,195,195
34067,0,195,195
34068,0,195,195
34069,0,195,195
34070,0,195,195
34071,0,195,195
34072,0,195,195
34073,0,195,195
34074,0,195,195
34075,0,195,195
34076,0,195,195
34077,0,195,195
34078,0,195,195
34079,0,195,195
34080,0,195,195
34081,0,195,195
34082,0,195,195
34083,0,195,195
34084,0,195,195
34085,0,195,195
34086,0,195,195
34087,0,195,195
34088,0,195,195
34089,0,195,195
34090,0,195,195
34091,0,195,195
34092,0,195,195
34093,0,195,195
34094,0,195,195
34095,0,195,195
34096,0,195,195
34097,0,195,195
34098,0,195,195
34099,0,195,195
34100,0,195,195
34101,0,195,195
34102,0,195,195
34103,0,195,195
34104,0,195,195
34105,0,195,195
34106,0,195,195
34107,0,195,195
34108,0,195,195
34109,0,195,195
34110,0,195,195
34111,0,195,195
34112,0,195,195
34113,0,195,195
34114,0,195,195
34115,0,195,195
34116,0,195,195
34117,0,195,195
34118,0,195,195
34119,0,195,195
34120,0,195,195
34121,0,195,195
34122,0,195,195
34123,0,195,195
34124,0,195,195
34125,0,195,195
34126,0,195,195
34127,0,195,195
34128,0,195,195
34129,0,195,195
34130,0,195,195
34131,0,195,195
34132,0,195,195
34133,0,195,195
34134,0,195,195
34135,0,195,195
34136,0,195,195
34137,0,195,195
34138,0,195,195
34139,0,195,195
34140,0,195,195
34141,0,195,195
34142,0,195,195
34143,0,195,195
34144,0,195,195
34145,0,195,195
34146,0,195,195
34147,0,195,195
34148,0,195,195
34149,0,195,195
34150,0,195,195
34151,0,195,195
34152,0,195,195
34153,0,195,195
34154,0,195,195
34155,0,195,195
34156,0,195,195
34157,0,195,195
34158,0,195,195
34159,0,195,195
34160,0,195,195
34161,0,195,195
34162,0,195,195
34163,0,195,195
34164,0,195,195
34165,0,195,195
34166,0,195,195
34167,0,195,195
34168,0,195,195
34169,0,195,195
34170,0,195,195
34171,0,195,195
34172,0,195,195
34173,0,195,195
34174,0,195,195
34175,0,195,195
34176,0,195,195
34177,0,195,195
34178,0,195,195
34179,0,195,195
34180,0,195,195
34181,0,195,195
34182,0,195,195
34183,0,195,195
34184,0,195,195
34185,0,195,195
34186,0,195,195
34187,0,195,195
34188,0,195,195
34189,0,196,196
34190,0,196,196
34191,0,196,196
34192,0,196,196
34193,0,196,196
34194,0,196,196
34195,0,196,196
34196,0,196,196
34197,0,196,196
34198,0,196,196
34199,0,196,196
34200,0,196,196
34201,0,196,196
34202,0,196,196
34203,0,196,196
34204,0,196,196
34205,0,196,196
34206,0,196,196
34207,0,196,196
34208,0,196,196
34209,0,196,196
34210,0,196,196
34211,0,196,196
34212,0,196,196
34213,0,196,196
34214,0,196,196
34215,0,196,196
34216,0,196,196
34217,0,196,196
34218,0,196,196
34219,0,196,196
34220,0,196,196
34221,0,196,196
34222,0,196,196
34223,0,196,196
34224,0,196,196
34225,0,196,196
34226,0,196,196
34227,0,196,196
34228,0,196,196
34229,0,196,196
34230,0,196,196
34231,0,196,196
34232,0,196,196
34233,0,196,196
34234,0,196,196
34235,0,196,196
34236,0,196,196
34237,0,196,196
34238,0,196,196
34239,0,196,196
34240,0,196,196
34241,0,196,196
34242,0,196,196
34243,0,196,196
34244,0,196,196
34245,0,196,196
34246,0,196,196
34247,0,196,196
34248,0,196,196
34249,0,196,196
34250,0,196,196
34251,0,196,196
34252,0,196,196
34253,0,196,196
34254,0,196,196
34255,0,196,196
34256,0,196,196
34257,0,196,196
34258,0,196,196
34259,0,196,196
34260,0,196,196
34261,0,196,196
34262,0,196,196
34263,0,196,196
34264,0,196,196
34265,0,196,196
34266,0,196,196
34267,0,196,196
34268,0,196,196
34269,0,196,196
34270,0,196,196
34271,0,196,196
34272,0,196,196
34273,0,196,196
34274,0,196,196
34275,0,196,196
34276,0,196,196
34277,0,196,196
34278,0,196,196
34279,0,196,196
34280,0,196,196
34281,0,196,196
34282,0,196,196
34283,0,196,196
34284,0,196,196
34285,0,196,196
34286,0,196,196
34287,0,196,196
34288,0,196,196
34289,0,196,196
34290,0,196,196
34291,0,196,196
34292,0,196,196
34293,0,196,196
34294,0,196,196
34295,0,196,196
34296,0,196,196
34297,0,196,196
34298,0,196,196
34299,0,196,196
34300,0,196,196
34301,0,196,196
34302,0,196,196
34303,0,196,196
34304,0,196,196
34305,0,196,196
34306,0,196,196
34307,0,196,196
34308,0,196,196
34309,0,196,196
34310,0,196,196
34311,0,196,196
34312,0,196,196
34313,0,196,196
34314,0,196,196
34315,0,196,196
34316,0,196,196
34317,0,196,196
34318,0,196,196
34319,0,196,196
34320,0,196,196
34321,0,196,196
34322,0,196,196
34323,0,196,196
34324,0,196,196
34325,0,196,196
34326,0,196,196
34327,0,196,196
34328,0,196,196
34329,0,196,196
34330,0,196,196
34331,0,196,196
34332,0,196,196
34333,0,196,196
34334,0,196,196
34335,0,196,196
34336,0,196,196
34337,0,196,196
34338,0,196,196
34339,0,196,196
34340,0,196,196
34341,0,196,196
34342,0,196,196
34343,0,196,196
34344,0,196,196
34345,0,196,196
34346,0,196,196
34347,0,196,196
34348,0,196,196
34349,0,196,196
34350,0,196,196
34351,0,196,196
34352,0,196,196
34353,0,196,196
34354,0,196,196
34355,0,196,196
34356,0,196,196
34357,0,196,196
34358,0,196,196
34359,0,196,196
34360,0,196,196
34361,0,196,196
34362,0,196,196
34363,0,196,196
34364,0,196,196
34365,0,196,196
34366,0,196,196
34367,0,196,196
34368,0,196,196
34369,0,196,196
34370,0,196,196
34371,0,196,196
34372,0,196,196
34373,0,196,196
34374,0,196,196
34375,0,196,196
34376,0,196,196
34377,0,196,196
34378,0,196,196
34379,0,196,196
34380,0,196,196
34381,0,196,196
34382,0,196,196
34383,0,196,196
34384,0,196,196
34385,0,196,196
34386,0,196,196
34387,0,196,196
34388,0,196,196
34389,0,196,196
34390,0,196,196
34391,0,196,196
34392,0,196,196
34393,0,196,196
34394,0,196,196
34395,0,196,196
34396,0,196,196
34397,0,196,196
34398,0,196,196
34399,0,196,196
34400,0,196,196
34401,0,196,196
34402,0,196,196
34403,0,196,196
34404,0,196,196
34405,0,196,196
34406,0,196,196
34407,0,196,196
34408,0,196,196
34409,0,196,196
34410,0,196,196
34411,0,196,196
34412,0,196,196
34413,0,196,196
34414,0,196,196
34415,0,196,196
34416,0,196,196
34417,0,196,196
34418,0,196,196
34419,0,196,196
34420,0,196,196
34421,0,196,196
34422,0,196,196
34423,0,196,196
34424,0,196,196
34425,0,196,196
34426,0,196,196
34427,0,196,196
34428,0,196,196
34429,0,196,196
34430,0,196,196
34431,0,196,196
34432,0,196,196
34433,0,196,196
34434,0,196,196
34435,0,196,196
34436,0,196,196
34437,0,196,196
34438,0,196,196
34439,0,196,196
34440,0,196,196
34441,0,196,196
34442,0,196,196
34443,0,196,196
34444,0,196,196
34445,0,196,196
34446,0,196,196
34447,0,196,196
34448,0,196,196
34449,0,196,196
34450,0,196,196
34451,0,196,196
34452,0,196,196
34453,0,196,196
34454,0,196,196
34455,0,196,196
34456,0,196,196
34457,0,196,196
34458,0,196,196
34459,0,196,196
34460,0,196,196
34461,0,196,196
34462,0,196,196
34463,0,196,196
34464,0,196,196
34465,0,196,196
34466,0,196,196
34467,0,196,196
34468,0,196,196
34469,0,196,196
34470,0,196,196
34471,0,196,196
34472,0,196,196
34473,0,196,196
34474,0,196,196
34475,0,196,196
34476,0,196,196
34477,0,196,196
34478,0,196,196
34479,0,196,196
34480,0,196,196
34481,0,196,196
34482,0,196,196
34483,0,196,196
34484,0,196,196
34485,0,196,196
34486,0,196,196
34487,0,196,196
34488,0,196,196
34489,0,196,196
34490,0,196,196
34491,0,196,196
34492,0,196,196
34493,0,196,196
34494,0,196,196
34495,0,196,196
34496,0,196,196
34497,0,196,196
34498,0,196,196
34499,0,196,196
34500,0,196,196
34501,0,196,196
34502,0,196,196
34503,0,196,196
34504,0,196,196
34505,0,196,196
34506,0,196,196
34507,0,196,196
34508,0,196,196
34509,0,196,196
34510,0,196,196
34511,0,196,196
34512,0,196,196
34513,0,196,196
34514,0,196,196
34515,0,196,196
34516,0,196,196
34517,0,196,196
34518,0,196,196
34519,0,196,196
34520,0,196,196
34521,0,196,196
34522,0,196,196
34523,0,196,196
34524,0,196,196
34525,0,196,196
34526,0,196,196
34527,0,196,196
34528,0,196,196
34529,0,196,196
34530,0,196,196
34531,0,196,196
34532,0,196,196
34533,0,196,196
34534,0,196,196
34535,0,196,196
34536,0,196,196
34537,0,196,196
34538,0,196,196
34539,0,196,196
34540,0,196,196
34541,0,196,196
34542,0,196,196
34543,0,196,196
34544,0,196,196
34545,0,196,196
34546,0,196,196
34547,0,196,196
34548,0,196,196
34549,0,196,196
34550,0,196,196
34551,0,196,196
34552,0,196,196
34553,0,196,196
34554,0,196,196
34555,0,196,196
